filename,dprove,pdr,iimc,IC3
lfsr_004_079_112.aig,505.0,165.41,1236.48,335.55
lfsr_004_079_128.aig,671.29,297.98,1637.91,479.93
lfsr_004_095_016.aig,1.1,1.96,51.72,7.98
lfsr_004_095_032.aig,19.77,7.5,133.73,28.88
lfsr_004_095_048.aig,55.61,13.5,268.31,42.07
lfsr_004_095_064.aig,54.63,29.33,492.72,65.64
lfsr_004_095_080.aig,202.43,169.34,662.59,147.83
lfsr_004_095_096.aig,485.98,76.87,714.57,221.7
lfsr_004_095_112.aig,574.09,522.05,timeout,330.14
lfsr_004_095_128.aig,588.76,485.04,1246.62,472.3
lfsr_004_111_016.aig,1.31,3.05,41.46,11.68
lfsr_004_111_032.aig,56.91,12.88,105.14,29.81
lfsr_004_111_048.aig,61.22,26.87,194.13,76.24
lfsr_004_111_064.aig,119.55,31.56,278.46,100.9
lfsr_004_111_080.aig,333.02,69.48,720.39,187.6
lfsr_004_111_096.aig,365.28,194.92,3097.28,226.48
lfsr_004_111_112.aig,494.0,165.1,1568.95,321.38
lfsr_004_111_128.aig,430.75,527.04,timeout,492.08
lfsr_004_127_016.aig,15.29,5.94,150.42,17.01
lfsr_004_127_032.aig,56.58,21.62,379.96,40.08
lfsr_004_127_048.aig,109.71,43.73,548.54,69.78
lfsr_004_127_064.aig,285.32,92.57,825.2,152.29
lfsr_004_127_080.aig,254.08,236.8,919.23,232.14
lfsr_004_127_096.aig,453.62,542.47,1049.93,291.35
lfsr_004_127_112.aig,971.47,536.01,2477.97,294.7
lfsr_004_127_128.aig,763.54,525.49,1546.13,565.11
lfsr_004_143_016.aig,30.01,7.69,92.86,34.84
lfsr_004_143_032.aig,147.91,82.95,466.86,111.35
lfsr_004_143_048.aig,278.15,117.4,2405.67,270.6
lfsr_004_143_064.aig,811.29,148.43,3400.06,648.65
lfsr_004_143_080.aig,710.19,550.07,timeout,1599.92
lfsr_004_143_096.aig,1444.52,865.42,timeout,3054.8
lfsr_004_143_112.aig,2125.05,1207.71,timeout,timeout
lfsr_004_143_128.aig,timeout,1725.46,timeout,timeout
lfsr_004_159_016.aig,12.56,6.18,97.15,23.59
lfsr_004_159_032.aig,62.74,27.66,312.41,61.37
lfsr_004_159_048.aig,138.24,41.03,639.27,89.88
lfsr_004_159_064.aig,267.0,67.84,1334.97,146.53
lfsr_004_159_080.aig,365.38,70.99,1209.49,271.88
lfsr_004_159_096.aig,842.01,120.22,1218.95,416.74
lfsr_004_159_112.aig,840.25,158.11,2178.04,483.26
lfsr_004_159_128.aig,2002.47,1243.45,failed,564.49
lfsr_008_015_016.aig,10.01,6.26,8.61,22.75
lfsr_008_015_032.aig,49.86,61.96,1179.36,976.2
lfsr_008_015_048.aig,441.72,239.88,timeout,timeout
lfsr_008_015_064.aig,865.53,1098.54,timeout,timeout
lfsr_008_031_016.aig,15.41,4.7,225.62,22.63
lfsr_008_031_032.aig,56.46,21.96,781.49,97.03
lfsr_008_031_048.aig,256.74,106.2,2224.96,458.92
lfsr_008_031_064.aig,398.01,295.16,timeout,1563.46
lfsr_008_031_080.aig,468.34,1382.85,failed,timeout
lfsr_008_031_096.aig,1148.22,1274.41,timeout,timeout
lfsr_008_031_112.aig,974.21,1676.8,failed,failed
lfsr_008_047_016.aig,34.92,8.05,199.32,33.71
lfsr_008_047_032.aig,184.04,36.71,639.1,114.92
lfsr_008_047_048.aig,226.72,138.62,1445.84,206.56
lfsr_008_047_064.aig,338.4,161.75,3588.78,436.39
lfsr_008_047_080.aig,841.79,426.16,timeout,1650.74
lfsr_008_047_096.aig,1440.32,1014.75,timeout,3187.45
lfsr_008_047_112.aig,timeout,1670.48,timeout,timeout
lfsr_008_047_128.aig,2063.44,2517.69,failed,timeout
lfsr_008_063_016.aig,70.93,21.82,495.52,50.32
lfsr_008_063_032.aig,231.26,66.04,1261.24,266.32
lfsr_008_063_048.aig,753.74,1526.26,1660.95,361.08
lfsr_008_063_064.aig,609.4,463.1,3062.49,566.31
lfsr_008_063_080.aig,1620.06,207.11,timeout,839.06
lfsr_008_063_096.aig,1682.62,1298.62,failed,failed
lfsr_008_063_112.aig,3017.03,1567.42,failed,failed
lfsr_008_063_128.aig,timeout,3313.15,failed,failed
lfsr_008_079_016.aig,116.12,32.78,296.39,59.29
lfsr_008_079_032.aig,224.92,120.28,1008.5,146.39
lfsr_008_079_048.aig,459.07,183.5,1380.78,307.76
lfsr_008_079_064.aig,900.45,230.55,1473.77,453.59
lfsr_008_079_080.aig,1800.93,545.49,timeout,timeout
lfsr_008_079_096.aig,2857.18,1863.14,timeout,1221.61
lfsr_008_079_112.aig,2653.71,1319.82,timeout,2780.11
lfsr_008_079_128.aig,2730.66,1421.91,timeout,3169.21
lfsr_008_095_016.aig,127.64,24.67,527.31,77.65
lfsr_008_095_032.aig,350.18,96.32,timeout,231.4
lfsr_008_095_048.aig,688.89,175.35,1429.55,374.44
lfsr_008_095_064.aig,1168.77,342.03,timeout,477.66
lfsr_008_095_080.aig,2481.36,682.31,timeout,983.19
lfsr_008_095_096.aig,timeout,1298.91,timeout,1482.13
lfsr_008_095_112.aig,timeout,1318.86,failed,1197.55
lfsr_008_095_128.aig,timeout,1543.93,failed,2109.72
lfsr_008_111_016.aig,181.56,38.11,397.92,113.21
lfsr_008_111_032.aig,1073.99,159.73,2804.64,285.28
lfsr_008_111_048.aig,1011.38,235.23,2769.4,461.83
lfsr_008_111_064.aig,1510.39,438.26,timeout,790.28
lfsr_008_111_080.aig,1772.56,523.47,timeout,1129.31
lfsr_008_111_096.aig,2662.48,697.62,failed,1411.51
lfsr_008_111_112.aig,timeout,1752.79,failed,2465.18
lfsr_008_111_128.aig,timeout,1181.94,failed,1727.98
lfsr_008_127_016.aig,539.35,61.76,645.32,204.71
lfsr_008_127_032.aig,3201.85,187.28,timeout,700.8
lfsr_008_127_048.aig,2133.42,344.83,1960.84,966.45
lfsr_008_127_064.aig,1566.51,675.5,timeout,1179.39
lfsr_008_127_080.aig,timeout,538.42,failed,913.89
lfsr_008_127_096.aig,timeout,1142.48,failed,2099.39
lfsr_008_127_112.aig,timeout,2699.41,failed,2733.07
lfsr_008_127_128.aig,timeout,1280.48,failed,2016.79
lfsr_008_143_016.aig,848.97,128.25,2139.52,635.88
lfsr_008_143_032.aig,1348.09,347.0,3511.06,771.14
lfsr_008_143_048.aig,1691.14,1177.88,timeout,timeout
lfsr_008_143_064.aig,2684.72,2965.92,timeout,timeout
lfsr_008_143_080.aig,timeout,2768.33,failed,timeout
lfsr_008_143_096.aig,timeout,2533.03,failed,failed
lfsr_008_159_016.aig,351.65,90.36,1229.69,219.41
lfsr_008_159_032.aig,1612.43,505.82,2907.79,518.79
lfsr_008_159_048.aig,1952.09,590.44,1992.06,591.55
lfsr_008_159_064.aig,timeout,1453.04,timeout,1080.3
lfsr_008_159_080.aig,timeout,1465.58,failed,1468.15
lfsr_008_159_096.aig,timeout,1685.72,failed,1583.44
lfsr_008_159_112.aig,timeout,3013.1,failed,1724.37
lfsr_008_159_128.aig,timeout,2399.28,timeout,1907.42
maxand008.aig,0.09,0.06,0.06,0.01
maxand016.aig,0.19,0.14,0.18,0.13
maxand032.aig,1.66,0.51,1.28,1.8
maxand064.aig,35.47,18.63,164.14,29.28
maxand128.aig,2540.49,922.53,2597.72,677.81
maxandminor008.aig,0.04,0.04,0.63,0.0
maxandminor016.aig,0.04,0.05,0.07,0.0
maxandminor032.aig,0.06,0.05,0.08,0.0
maxandminor064.aig,0.04,0.06,0.08,0.0
maxandminor128.aig,0.08,0.1,0.09,0.0
maxandminor256.aig,0.08,0.05,0.09,0.0
maxor008.aig,0.06,0.08,0.22,0.05
maxor016.aig,0.79,0.34,1.24,0.67
maxor032.aig,5.4,45.61,16.12,16.81
maxor064.aig,235.16,1905.16,timeout,908.59
maxxor008.aig,0.26,0.43,0.81,0.39
maxxor016.aig,3.48,88.75,2.62,229.44
maxxor032.aig,80.65,timeout,644.87,timeout
maxxormaxorand008.aig,0.53,2.35,0.56,1.63
maxxormaxorand016.aig,6.43,234.62,9.31,72.54
maxxormaxorand032.aig,2619.73,timeout,925.69,timeout
mccarthy91.phx.aig,70.08,52.06,51.7,37.71
mentorbm1and.aig,0.59,11.12,39.14,timeout
mentorbm1or.aig,5.94,0.16,15.13,0.52
mentorbm1p02.aig,21.5,0.18,42.95,0.61
merge.phx.aig,0.68,0.21,10.28,0.11
minand008.aig,0.05,0.08,0.12,0.01
minand016.aig,0.14,0.16,0.26,0.07
minand032.aig,1.07,0.41,1.57,0.47
minand064.aig,22.85,8.61,14.72,7.74
minand128.aig,153.69,201.37,993.45,172.91
minand256.aig,3086.58,2962.94,timeout,1966.48
minandmaxor008.aig,0.07,0.07,0.75,0.05
minandmaxor016.aig,0.64,0.37,0.72,0.5
minandmaxor032.aig,7.58,132.48,10.13,23.18
minandmaxor064.aig,101.22,timeout,2704.67,706.98
minor008.aig,0.05,0.06,0.13,0.02
minor016.aig,0.07,0.09,0.16,0.09
minor032.aig,2.41,0.75,1.21,2.07
minor064.aig,47.07,9.72,158.2,29.73
minor128.aig,1559.65,2340.71,3201.53,1270.19
minxor008.aig,0.13,0.07,0.77,0.06
minxor016.aig,0.97,0.29,0.48,0.52
minxor032.aig,17.67,3.79,4.25,6.45
minxor064.aig,109.95,239.57,374.1,106.2
minxorminand008.aig,0.09,0.13,0.73,0.08
minxorminand016.aig,1.13,1.15,0.76,1.07
minxorminand032.aig,39.07,22.66,6.8,14.28
minxorminand064.aig,2873.09,3404.66,685.41,464.04
mplayer-mp3-query-15803-snippet3.mp3.aig,0.05,0.04,0.67,0.0
mulhs08.aig,5.73,12.63,7.92,51.59
mult_ub_4x4_1.sf.aig,0.05,0.09,0.08,0.01
mult_ub_8x8_1.sf.aig,46.8,51.72,158.62,96.04
mutexp0.aig,0.07,0.09,0.12,0.02
ndista128.aig,34.98,0.49,0.11,0.09
neclabakery001.aig,14.36,2.28,4.71,4.3
neclaftp4002.aig,0.05,4.62,0.57,258.39
neclaftp5001.aig,0.12,0.05,0.05,0.0
neclatcas1a001.aig,failed,timeout,0.06,30.12
nextpoweroftwo016.aig,0.05,0.06,0.06,0.01
nextpoweroftwo032.aig,0.71,0.09,0.05,0.06
nextpoweroftwo064.aig,0.08,0.15,0.1,0.28
nextpoweroftwo128.aig,0.53,0.81,0.39,4.11
nextpoweroftwo256.aig,5.32,10.62,20.77,32.04
nextpoweroftwo512.aig,1441.29,89.04,144.02,288.0
nlzbe008.aig,0.03,0.05,0.04,0.01
nlzbe016.aig,0.04,0.07,0.06,0.02
nlzbe032.aig,0.59,0.08,0.09,0.19
nlzbe064.aig,0.16,0.14,0.49,1.16
nlzbe128.aig,3.0,1.68,2.58,14.88
nlzbe256.aig,22.68,20.37,57.76,167.45
nlzbs008.aig,0.04,0.07,0.04,0.0
nlzbs016.aig,0.04,0.08,0.05,0.01
nlzbs032.aig,0.59,0.07,0.06,0.07
nlzbs064.aig,0.12,0.15,0.21,0.34
nlzbs128.aig,0.63,0.93,1.11,7.14
nlzbs256.aig,5.44,6.56,6.59,45.05
nlzbsdown008.aig,0.06,0.04,0.04,0.0
nlzbsdown016.aig,0.06,0.04,0.05,0.01
nlzbsdown032.aig,0.06,0.08,0.07,0.08
nlzbsdown064.aig,0.12,0.16,0.26,0.63
nlzbsdown128.aig,1.17,1.15,1.09,6.41
nlzbsdown256.aig,8.76,9.8,4.09,55.8
nnrpd_nnrpd_vc20235.aig,1.01,0.63,27.63,0.49
nnrpd_nnrpd_vc20254.aig,0.8,0.56,28.84,0.64
nnrpd_nnrpd_vc20411.aig,0.7,1.45,32.72,0.85
nnrpd_nnrpd_vc20413.aig,1.02,0.88,26.42,0.63
nnrpd_nnrpd_vc20417.aig,0.73,1.62,33.38,1.12
nnrpd_nnrpd_vc20423.aig,0.82,0.72,31.29,0.45
nnrpd_nnrpd_vc20427.aig,0.8,1.76,32.28,0.29
nnrpd_nnrpd_vc20428.aig,0.7,1.22,32.07,0.41
nnrpd_nnrpd_vc20433.aig,1.21,0.95,32.02,0.96
nnrpd_nnrpd_vc20436.aig,261.9,1.43,38.45,0.97
nnrpd_nnrpd_vc20437.aig,1.06,0.98,37.67,1.37
nnrpd_nnrpd_vc20438.aig,1.07,2.17,36.72,1.2
nnrpd_nnrpd_vc20512.aig,1.31,1.03,30.79,0.82
nnrpd_nnrpd_vc21010.aig,0.86,3.26,34.31,0.77
nnrpd_nnrpd_vc21020.aig,0.65,0.9,30.67,0.73
nnrpd_nnrpd_vc21034.aig,0.93,1.89,37.09,2.04
nnrpd_nnrpd_vc21037.aig,1.45,2.33,37.9,1.55
nnrpd_nnrpd_vc21039.aig,15.4,1.22,38.41,0.88
nnrpd_nnrpd_vc21040.aig,1.25,0.85,38.6,0.66
nnrpd_nnrpd_vc21207.aig,0.87,1.47,33.5,0.55
nnrpd_nnrpd_vc21208.aig,0.9,0.83,31.91,1.02
nnrpd_nnrpd_vc21209.aig,0.84,0.82,33.64,0.69
nnrpd_nnrpd_vc21211.aig,13.96,0.82,32.36,0.67
nnrpd_nnrpd_vc21212.aig,14.2,0.57,32.83,0.37
nnrpd_nnrpd_vc21215.aig,1.12,1.17,33.61,0.76
nnrpd_nnrpd_vc21217.aig,14.9,0.76,32.58,0.62
nnrpd_nnrpd_vc21219.aig,0.62,5.34,48.86,3.96
nnrpd_nnrpd_vc21220.aig,1.09,1.61,45.32,2.24
nnrpd_nnrpd_vc21221.aig,1.12,1.23,41.92,0.8
nnrpd_nnrpd_vc21225.aig,0.73,0.77,41.95,0.72
nnrpd_nnrpd_vc21229.aig,0.53,1.17,44.67,0.91
nnrpd_nnrpd_vc21230.aig,0.76,1.38,44.3,0.52
nnrpd_nnrpd_vc21232.aig,13.82,0.77,40.98,0.63
nnrpd_nnrpd_vc21237.aig,0.86,2.31,49.86,1.86
nnrpd_nnrpd_vc21239.aig,0.96,2.93,92.74,1.08
nnrpd_nnrpd_vc21242.aig,1.51,2.93,84.28,1.06
nnrpd_nnrpd_vc21243.aig,0.96,1.87,86.82,1.02
nnrpd_nnrpd_vc21244.aig,1.31,3.9,91.53,1.02
nnrpd_nnrpd_vc21245.aig,14.89,1.64,108.08,1.04
nnrpd_nnrpd_vc21246.aig,16.49,4.18,94.2,1.08
nnrpd_nnrpd_vc21422.aig,1.4,1.29,84.97,0.7
nnrpd_nnrpd_vc21424.aig,1.15,1.65,74.97,0.64
nnrpd_nnrpd_vc21427.aig,0.7,1.1,76.26,0.64
nnrpd_nnrpd_vc21428.aig,1.31,1.13,104.88,3.55
nnrpd_nnrpd_vc21429.aig,0.81,4.8,114.83,2.1
nnrpd_nnrpd_vc21430.aig,1.02,1.13,103.31,0.65
nnrpd_nnrpd_vc21433.aig,0.76,1.2,107.45,0.59
nnrpd_nnrpd_vc21434.aig,0.71,1.17,103.75,0.7
nnrpd_nnrpd_vc21435.aig,0.71,1.24,107.54,0.59
nnrpd_nnrpd_vc21439.aig,0.81,1.26,112.3,0.83
nnrpd_nnrpd_vc21440.aig,0.8,0.87,117.91,0.79
nnrpd_nnrpd_vc21446.aig,0.66,0.85,137.48,0.98
nnrpd_nnrpd_vc21447.aig,1.1,1.93,157.69,1.03
nnrpd_nnrpd_vc21448.aig,0.84,1.78,155.57,0.89
nnrpd_nnrpd_vc21451.aig,1.4,2.05,147.94,1.09
nnrpd_nnrpd_vc21452.aig,0.93,1.16,155.7,0.86
nnrpd_nnrpd_vc21453.aig,1.05,1.86,158.54,1.0
nnrpd_nnrpd_vc21454.aig,1.03,1.91,160.54,0.81
nnrpd_nnrpd_vc21457.aig,1.16,1.25,130.57,1.05
nnrpd_nnrpd_vc21458.aig,0.99,1.45,131.08,0.65
nnrpd_nnrpd_vc21631.aig,0.79,1.25,125.35,0.61
nnrpd_nnrpd_vc21633.aig,0.41,1.17,109.2,0.66
nnrpd_nnrpd_vc21636.aig,0.82,1.16,108.29,0.69
nnrpd_nnrpd_vc21637.aig,0.65,0.74,99.51,2.17
nnrpd_nnrpd_vc21638.aig,0.54,5.41,89.69,2.36
nnrpd_nnrpd_vc21639.aig,0.85,1.12,71.07,0.63
nnrpd_nnrpd_vc21643.aig,0.84,1.17,74.58,0.64
nnrpd_nnrpd_vc21647.aig,0.65,0.83,82.94,0.38
nnrpd_nnrpd_vc21648.aig,0.44,1.25,78.84,0.91
nnrpd_nnrpd_vc21650.aig,0.77,1.31,86.39,0.65
nnrpd_nnrpd_vc21655.aig,0.67,0.53,83.92,0.53
nnrpd_nnrpd_vc21657.aig,0.9,1.92,82.09,1.04
nnrpd_nnrpd_vc21660.aig,0.88,1.81,83.86,1.0
nnrpd_nnrpd_vc21661.aig,1.08,1.13,90.83,0.8
nnrpd_nnrpd_vc21664.aig,18.2,1.02,91.88,0.77
nnrpd_nnrpd_vc21666.aig,0.93,2.51,92.66,0.85
nusmv.brp.B.aig,81.71,0.79,2.55,1.25
nusmv.guidance^1.C.aig,0.53,0.09,1.56,0.06
nusmv.guidance^2.C.aig,9.89,1.49,8.2,4.39
nusmv.guidance^4.C.aig,0.43,0.05,0.34,0.04
nusmv.guidance^5.C.aig,6.99,1.99,4.04,4.22
nusmv.guidance^6.C.aig,3.46,0.4,2.85,1.29
nusmv.guidance^7.C.aig,32.98,7.35,9.28,6.56
nusmv.guidance^8.C.aig,8.68,1.27,5.11,1.72
nusmv.guidance^9.C.aig,1.44,5.3,0.72,3.62
nusmv.queue.B.aig,failed,1148.54,687.56,191.07
nusmv.reactor^1.C.aig,0.04,0.04,0.7,0.01
nusmv.reactor^2.C.aig,timeout,79.09,3.42,40.99
nusmv.reactor^3.C.aig,0.28,0.12,0.54,0.07
nusmv.reactor^4.C.aig,0.89,2.57,3.48,1.9
nusmv.reactor^5.C.aig,0.19,0.05,0.4,0.01
nusmv.reactor^6.C.aig,failed,89.93,4.84,129.21
nusmv.syncarb10^2.B.aig,0.09,0.16,0.14,0.01
nusmv.syncarb5^2.B.aig,0.62,0.06,0.11,0.0
nusmv.tcas-t^1.B.aig,0.11,0.66,0.79,12.49
nusmv.tcas-t^2.B.aig,0.8,0.74,1.49,4.07
nusmv.tcas-t^3.B.aig,1.13,79.93,41.37,76.69
nusmv.tcas-t^4.B.aig,0.26,2.57,0.56,14.76
nusmv.tcas-t^5.B.aig,failed,6.33,1.24,28.88
nusmv.tcas-t^6.B.aig,0.25,8.9,0.74,15.82
nusmv.tcas^1.B.aig,0.78,0.7,0.53,5.57
nusmv.tcas^2.B.aig,1.07,0.96,2.5,1.4
nusmv.tcas^3.B.aig,0.96,120.08,28.65,55.75
nusmv.tcas^4.B.aig,0.26,2.22,0.51,5.81
nusmv.tcas^5.B.aig,failed,10.72,0.98,14.45
nusmv.tcas^6.B.aig,0.79,6.57,0.51,12.23
nusmvbrp.aig,105.82,1.11,1.11,1.32
nusmvguidancep1.aig,0.71,0.09,1.84,0.06
nusmvreactorp3.aig,0.24,0.13,0.52,0.06
nusmvreactorp5.aig,0.24,0.07,0.37,0.01
nusmvsyncarb5p2.aig,0.12,0.06,0.12,0.0
nusmvtcasp3.aig,0.65,128.29,67.97,61.12
oc8051gm0caddr.aig,failed,2419.95,timeout,timeout
oc8051gm12data.aig,failed,2319.86,timeout,timeout
oc8051gm1edata.aig,failed,1518.23,timeout,timeout
oc8051gm98addr.aig,failed,984.52,timeout,timeout
oc8051gma6data.aig,failed,1276.86,timeout,timeout
oc8051gmc6data.aig,failed,1356.01,timeout,timeout
oc8051gmfbaddr.aig,failed,3335.8,timeout,timeout
oc8051topo08.aig,failed,201.87,timeout,timeout
oc8051xiommuo5.aig,0.7,56.4,3.08,timeout
oski15a01b57s.aig,2.25,2.36,432.37,5.71
oski15a08b08s.aig,timeout,timeout,1704.49,timeout
oski15a14b22s.aig,110.4,timeout,timeout,timeout
pcip1.aig,0.71,0.05,0.53,0.03
pdtfifo1to0.aig,failed,timeout,336.79,timeout
pdtpmsarbiter.aig,0.05,0.07,0.08,0.0
pdtpmsretherrtf.aig,0.13,timeout,1.24,3.79
pdtpmsrotate32.aig,0.25,0.1,0.22,0.06
pdtpmss1269b.aig,0.14,0.7,0.38,0.02
pdtpmsusbphy.aig,0.18,0.06,0.15,0.0
pdtswvibs8x8p0.aig,0.3,0.12,0.39,0.5
pdtswvtma6x4p1.aig,22.49,4.89,6.82,28.51
pdtswvtma6x6p3.aig,failed,2848.86,3348.96,timeout
pdtvisblackjack0.aig,0.69,1.77,0.1,0.82
pdtvisgigamax4.aig,0.49,0.05,0.19,0.03
pdtvisgray0.aig,0.09,0.05,0.11,0.0
pdtvishuffman1.aig,0.1,0.08,0.07,0.01
pdtvisns2p3.aig,0.56,0.06,0.62,0.02
pdtvisrethersqo0.aig,0.11,0.04,0.12,0.0
pdtvisvending00.aig,2.62,0.15,0.43,0.25
pj2010.aig,5.02,0.16,7.48,1.13
pj2016.aig,18.84,3.46,42.09,230.84
power2bit128.aig,1.44,0.1,0.13,0.26
problem_1.aig,0.59,0.07,20.19,0.01
problem_15.aig,0.06,0.15,0.35,0.1
problem_2.aig,0.07,0.06,1.14,0.01
problem_20.aig,107.77,568.08,timeout,timeout
problem_22.aig,109.06,576.6,timeout,timeout
problem_24.aig,0.16,0.65,15.44,4.89
problem_3.aig,4.13,72.38,12.58,105.07
problem_4.aig,0.57,0.05,0.04,0.0
problem_5.aig,0.9,0.34,5.28,1.58
problem_6.aig,0.07,0.09,0.29,0.12
problem_7.aig,8.57,574.49,timeout,3017.24
problem_8.aig,5.6,798.74,timeout,1059.6
problem_9.aig,0.9,0.58,0.77,0.38
prodcellp4.aig,failed,27.89,9.59,34.04
productioncellp0.aig,failed,23.42,35.62,24.14
rfunit_flat-64.aig,0.58,3.5,12.24,1.81
ringp0.aig,0.06,0.07,0.06,0.01
s-40-50-bv.aig,26.72,2.66,20.65,12.06
servers_slapd_a_vc149570.aig,0.03,0.98,0.04,0.01
servers_slapd_a_vc149571.aig,0.05,0.07,0.04,0.0
servers_slapd_a_vc149572.aig,0.08,0.05,0.04,0.0
servers_slapd_a_vc149787.aig,2.74,timeout,timeout,614.03
servers_slapd_a_vc149789.aig,2.23,timeout,timeout,1154.26
servers_slapd_a_vc149921.aig,timeout,timeout,timeout,1603.52
servers_slapd_a_vc149922.aig,timeout,timeout,2795.18,857.0
servers_slapd_a_vc149923.aig,timeout,timeout,2108.85,1364.0
shift1add262144.aig,timeout,timeout,0.19,timeout
simplePostAndPre.phx.aig,0.7,0.59,15.56,0.87
simple_processors_002_002_0004.aig,0.05,0.09,0.08,0.02
simple_processors_002_002_0008.aig,0.06,0.07,0.08,0.05
simple_processors_002_002_0016.aig,0.19,0.09,0.18,0.14
simple_processors_002_002_0032.aig,0.38,0.19,0.58,0.41
simple_processors_004_002_0004.aig,0.12,0.13,0.11,0.08
simple_processors_004_002_0008.aig,0.38,0.38,0.38,0.54
simple_processors_004_002_0016.aig,1.62,0.66,1.75,1.22
simple_processors_004_002_0032.aig,2.78,3.72,5.27,8.64
simple_processors_004_003_0004.aig,1.45,1.65,0.69,0.99
simple_processors_004_003_0008.aig,2.17,4.43,6.29,14.52
simple_processors_004_003_0016.aig,12.71,16.27,178.73,67.74
simple_processors_004_003_0032.aig,35.85,58.37,1257.44,646.27
simple_processors_004_004_0004.aig,1.96,3.64,2.09,3.63
simple_processors_004_004_0008.aig,25.59,19.56,127.18,48.44
simple_processors_004_004_0016.aig,50.75,110.53,1916.19,1192.82
simple_processors_004_004_0032.aig,113.5,659.18,timeout,timeout
simple_processors_006_002_0004.aig,0.31,0.31,0.87,0.34
simple_processors_006_002_0008.aig,1.51,0.89,5.6,3.28
simple_processors_006_002_0016.aig,2.41,2.93,50.43,13.91
simple_processors_006_002_0032.aig,14.33,12.98,131.6,128.44
simple_processors_006_003_0004.aig,2.1,3.41,6.73,9.71
simple_processors_006_003_0008.aig,8.46,12.84,507.81,251.07
simple_processors_006_003_0016.aig,20.57,69.4,936.7,timeout
simple_processors_006_003_0032.aig,123.9,505.58,timeout,timeout
simple_processors_006_004_0004.aig,9.72,10.97,75.36,22.18
simple_processors_006_004_0008.aig,50.24,127.23,2870.69,2103.87
simple_processors_006_004_0016.aig,224.55,605.69,timeout,timeout
simple_processors_006_004_0032.aig,2087.61,timeout,timeout,timeout
simple_processors_006_005_0004.aig,19.98,21.81,7.31,25.15
simple_processors_006_005_0008.aig,226.21,647.37,timeout,timeout
simple_processors_006_006_0004.aig,3.46,18.8,115.55,25.79
simple_processors_006_006_0008.aig,64.89,2294.51,timeout,timeout
simple_processors_008_002_0004.aig,0.64,0.45,1.51,1.26
simple_processors_008_002_0008.aig,1.91,1.57,58.21,10.18
simple_processors_008_002_0016.aig,9.72,7.48,179.8,49.64
simple_processors_008_002_0032.aig,33.2,19.62,622.3,1065.02
simple_processors_008_003_0004.aig,4.86,4.24,51.32,31.12
simple_processors_008_003_0008.aig,47.0,22.1,timeout,2105.21
simple_processors_008_003_0016.aig,131.11,107.07,timeout,timeout
simple_processors_008_003_0032.aig,607.23,2412.52,timeout,timeout
simple_processors_008_004_0004.aig,24.49,30.75,180.94,85.53
simple_processors_008_004_0008.aig,188.26,309.68,timeout,timeout
simple_processors_008_004_0016.aig,1214.32,timeout,timeout,timeout
simple_processors_008_005_0004.aig,51.99,167.04,229.21,122.98
simple_processors_008_005_0008.aig,164.34,2885.33,timeout,timeout
simple_processors_008_006_0004.aig,20.59,98.12,290.25,115.82
simple_processors_008_006_0008.aig,158.17,3148.31,timeout,timeout
simple_processors_008_007_0004.aig,95.57,37.15,110.46,155.89
simple_processors_008_007_0016.aig,1616.17,2023.17,timeout,timeout
simple_processors_008_008_0004.aig,23.06,32.12,730.58,204.28
simple_processors_008_008_0008.aig,94.25,2797.29,timeout,timeout
simple_processors_008_008_0016.aig,290.38,2007.12,timeout,timeout
simple_processors_008_008_0032.aig,901.73,1138.56,timeout,timeout
smulov1bw04.aig,0.08,0.05,0.67,0.0
smulov1bw08.aig,0.11,0.2,0.23,0.23
smulov1bw12.aig,2.81,2.82,3.24,3.75
smulov1bw16.aig,40.41,26.08,88.53,39.75
smulov1bw24.aig,1073.26,2847.17,timeout,3387.31
smulov2bw016.aig,0.06,0.09,0.77,0.04
smulov2bw032.aig,0.29,0.51,1.75,0.27
smulov2bw048.aig,4.92,4.01,13.27,0.77
smulov2bw064.aig,17.27,9.42,16.51,1.26
smulov2bw080.aig,55.18,59.71,21.25,2.72
smulov2bw096.aig,126.74,85.25,27.72,4.61
smulov2bw112.aig,155.95,279.59,35.13,5.94
smulov2bw128.aig,598.04,674.88,46.3,9.73
smulov2bw160.aig,580.93,timeout,71.18,15.31
smulov2bw192.aig,2564.54,timeout,108.97,32.01
smulov2bw224.aig,timeout,failed,133.16,59.8
smulov2bw256.aig,timeout,failed,198.62,78.6
smulov2bw320.aig,timeout,failed,322.62,154.82
smulov2bw384.aig,timeout,failed,561.98,258.82
smulov2bw448.aig,timeout,failed,1168.62,460.28
smulov2bw512.aig,failed,failed,1565.41,730.38
smulov3bw0032.aig,0.05,0.09,0.04,0.0
smulov3bw0064.aig,0.09,0.05,0.05,0.0
smulov3bw0128.aig,0.07,0.06,0.04,0.0
smulov3bw0256.aig,0.07,0.04,0.06,0.0
smulov3bw0384.aig,0.12,0.05,0.06,0.0
smulov3bw0512.aig,0.1,0.05,0.06,0.0
smulov3bw0640.aig,0.05,0.05,0.03,0.0
smulov3bw0768.aig,0.07,0.06,0.05,0.0
smulov3bw0896.aig,0.09,0.06,0.02,0.0
smulov3bw1024.aig,0.67,0.98,0.05,0.01
smulov4bw0032.aig,0.04,0.06,0.16,0.0
smulov4bw0064.aig,0.07,0.09,0.62,0.01
smulov4bw0128.aig,0.33,0.68,3.19,0.09
